"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 23, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 22, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 21, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 20, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 19, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 18, 2015","0.00356","0.00356","0.00356","0.00356","0","0.00"
"Mar 17, 2015","0.00356","0.01100","0.01100","0.00356","0.00K","-67.64"
"Mar 16, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Mar 15, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Mar 14, 2015","0.01100","0.01100","0.01100","0.01100","11.18K","0.00"
"Mar 13, 2015","0.01100","0.01110","0.01110","0.01100","0.00K","-0.90"
"Mar 12, 2015","0.01110","0.01110","0.01110","0.01110","0","0.00"
"Mar 11, 2015","0.01110","0.01100","0.01110","0.01100","0.18K","0.91"
"Mar 10, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Mar 09, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Mar 08, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Mar 07, 2015","0.01100","0.01100","0.01100","0.01100","0","0.00"
"Mar 06, 2015","0.01100","0.01150","0.01150","0.01100","0.01K","-4.35"
"Mar 05, 2015","0.01150","0.00957","0.01150","0.00957","4.58K","20.18"
"Mar 04, 2015","0.00957","0.00225","0.01014","0.00225","0.37K","325.29"
"Mar 03, 2015","0.00225","0.02500","0.02500","0.00225","56.02K","-91.00"
"Mar 02, 2015","0.02500","0.02500","0.02500","0.02500","0","0.00"
"Mar 01, 2015","0.02500","0.00250","0.02500","0.00250","0.00K","900.00"
"Feb 28, 2015","0.00250","0.00250","0.00250","0.00250","0","0.00"
"Feb 27, 2015","0.00250","0.00250","0.00250","0.00250","0","0.00"
"Feb 26, 2015","0.00250","0.02500","0.02500","0.00250","0.04K","-90.00"
"Feb 25, 2015","0.02500","0.02500","0.02500","0.02500","0","0.00"
"Feb 24, 2015","0.02500","0.02500","0.02500","0.02500","0","0.00"
"Feb 23, 2015","0.02500","0.02500","0.02500","0.02500","0","0.00"
"Feb 22, 2015","0.02500","0.02500","0.02500","0.02500","0","0.00"
"Feb 21, 2015","0.02500","0.02500","0.02500","0.02500","0.00K","0.00"
"Feb 20, 2015","0.02500","0.01100","0.02500","0.01100","0.00K","68.92"
"Feb 19, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 18, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 17, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 16, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 15, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 14, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 13, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 12, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 11, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 10, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 09, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 08, 2015","0.01480","0.01480","0.01480","0.01480","0","0.00"
"Feb 07, 2015","0.01480","0.01526","0.01526","0.01480","0.22K","-3.08"
"Feb 06, 2015","0.01527","0.01424","0.02500","0.00211","0.34K","7.23"
"Feb 05, 2015","0.01424","0.01424","0.01424","0.01424","0","0.00"
"Feb 04, 2015","0.01424","0.01424","0.01424","0.01424","0","0.00"
"Feb 03, 2015","0.01424","0.01424","0.01424","0.01424","0","0.00"
"Feb 02, 2015","0.01424","0.01424","0.01424","0.01424","0","0.00"
"Feb 01, 2015","0.01424","0.01455","0.01455","0.01419","0.10K","-2.13"
"Jan 31, 2015","0.01455","0.01649","0.01649","0.01448","1.22K","-11.76"
"","","","","","",""
"","Highest:3.28000","Lowest:0.00211","Difference:3.27789","Average:0.09488","Change %:12,600.78085"
